indice,Imp_Cons_03,Imp_Cons_08,Imp_Cons_09,Imp_Sal_07,Imp_Sal_08,Imp_Sal_09,Imp_Sal_10,Imp_Sal_19,Imp_Sal_21,Num_Oper_06,Socio_Demo_03,Imp_Sal_20,Num_Oper_05
913,395.0,42.523333,183.515714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04,0.0,0.0
914,384.166667,97.51,48.316667,0.0,1268.886667,1120.436667,78.94,380.193333,710.59,3.0,30.87,0.0,21.0
915,480.0,0.0,0.0,0.0,213.986667,1324.96,76.056667,55183.32,56135.943333,2.0,38.03,0.0,5.0
916,1700.0,0.0,0.0,0.0,2531.643333,3748.456667,307.773333,30065.0,31294.253333,2.0,69.55,0.0,12.0
917,440.0,49.402,0.0,0.0,3245.166667,3339.153333,307.623333,80731.323333,199613.436667,5.0,65.94,0.0,47.0
918,195.0,52.0,38.683333,0.0,823.656667,740.043333,117.163333,15749.763333,21638.713333,4.0,34.01,0.0,28.0
919,0.0,0.0,0.0,0.0,815.543333,1113.06,331.233333,1097.89,3884.146667,2.0,57.35,0.0,19.0
920,625.0,86.97625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07,0.0,0.0
921,117.5,18.333333,21.25,0.0,2037.23,2070.486667,208.48,177.786667,437.08,6.0,30.86,56189.0,21.0
922,131.428571,22.475,231.585,0.0,6604.806667,6551.03,173.41,2816.0,2020.116667,5.0,27.3,2968.673333,34.0
923,0.0,0.0,0.0,0.0,368.0,368.116667,177.373333,0.543333,0.733333,1.0,47.63,0.0,2.0
924,0.0,0.0,0.0,0.0,1070.456667,55251.083333,196.27,62774.583333,171076.936667,5.0,84.66,0.0,3.0
925,161.666667,33.0,0.0,0.0,1933.07,1189.253333,252.48,14667.896667,17202.223333,2.0,63.87,393.573333,14.0
926,0.0,0.0,0.0,0.0,849.06,1109.376667,5.29,12124.096667,472347.08,1.0,87.37,0.0,3.0
927,575.0,0.0,112.35,0.0,1209.84,1341.916667,1042.53,435.023333,317.293333,3.0,57.92,660.0,8.0
928,400.0,41.333333,82.790909,0.0,869.383333,659.986667,615.643333,-329.523333,850.54,1.0,55.23,2828.88,11.0
929,0.0,0.0,0.0,0.0,1338.586667,1440.566667,103.08,17302.37,16854.85,3.0,69.49,1393.9,18.0
930,648.333333,0.0,0.0,0.0,0.0,0.0,0.0,4.08,4.08,0.0,51.49,0.0,0.0
931,715.833333,41.544167,39.096667,0.0,2967.593333,1961.203333,138.846667,895.223333,488.04,3.0,51.25,928.336667,39.0
932,0.0,0.0,0.0,0.0,2466.666667,5802.85,0.0,14429.543333,48131.036667,3.0,52.86,0.0,2.0
933,0.0,0.0,0.0,0.0,3045.783333,2877.646667,457.966667,482.043333,698.053333,4.0,35.58,108093.116667,15.0
934,62.222222,17.711111,7.9825,0.0,941.37,968.23,470.273333,90.52,347.51,1.0,26.31,0.0,41.0
935,1438.333333,2609.15,0.0,0.0,10428.166667,10489.766667,406.536667,1524.146667,6108.59,4.0,47.16,693.273333,20.0
936,0.0,0.0,0.0,0.0,629.433333,831.336667,16.15,220.826667,100.31,2.0,62.02,795.333333,3.0
937,400.0,0.0,0.0,0.0,400.0,400.0,0.0,18.333333,3.93,1.0,52.31,0.0,2.0
938,137.142857,105.0,0.0,0.0,338.993333,377.053333,11.025,60.353333,250.5,3.0,23.27,0.0,8.0
939,0.0,0.0,0.0,0.0,569.2,877.44,93.165,6416.396667,5930.023333,3.0,73.42,877.44,6.0
940,0.0,0.0,0.0,0.0,667.83,2177.793333,131.665,120341.876667,149490.51,2.0,76.46,1049.2,6.0
941,685.0,86.51375,13.4,0.0,956.676667,949.063333,54.3,45.516667,262.18,2.0,45.37,33.31,16.0
942,667.0,0.0,0.0,0.0,353.936667,348.99,70.0,0.193333,116.16,1.0,41.33,0.0,3.0
943,460.0,0.0,0.0,0.0,1183.723333,1137.726667,805.34,1633.406667,1591.783333,3.0,67.09,0.0,8.0
944,558.333333,61.409091,293.75,0.0,2294.733333,2320.21,176.246667,8574.62,8035.956667,2.0,64.65,0.0,15.0
945,925.454545,0.0,0.0,0.0,721.666667,723.056667,0.0,32.973333,34.92,1.0,35.58,0.0,3.0
946,0.0,0.0,0.0,0.0,413.546667,430.27,267.316667,36.576667,72.966667,1.0,40.19,0.0,8.0
947,400.0,0.0,397.0,0.0,1239.163333,1186.91,307.276667,4177.146667,3899.83,4.0,82.48,906.513333,10.0
948,155.0,31.57,0.0,0.0,1720.366667,1711.336667,1308.85,1120.623333,8338.656667,3.0,34.71,11126.653333,22.0
949,333.333333,40.0,0.0,0.0,3096.896667,2008.006667,596.85,2212.663333,2816.493333,3.0,53.31,93466.623333,31.0
950,532.857143,0.0,0.0,0.0,1193.906667,1193.44,0.0,0.156667,55.776667,1.0,44.55,0.0,23.0
951,0.0,0.0,0.0,0.0,2134.526667,2254.603333,0.0,1246.403333,17948.213333,3.0,49.64,142202.543333,5.0
952,0.0,0.0,0.0,0.0,16.85,0.0,35.55,56678.42,56686.056667,0.0,92.78,0.0,1.0
953,141.0,47.7975,0.0,0.0,1784.303333,1977.763333,0.0,9255.156667,10183.933333,6.0,27.21,0.0,41.0
954,0.0,0.0,0.0,0.0,6363.133333,3477.506667,477.7,7542.306667,14509.286667,3.0,35.84,815.703333,10.0
955,240.0,38.815714,16.95,0.0,112.52,163.333333,318.92,91.933333,117.723333,1.0,52.27,0.0,1.0
956,0.0,0.0,0.0,0.0,448.756667,447.613333,0.0,0.41,65.536667,1.0,44.5,0.0,3.0
957,0.0,0.0,0.0,0.0,688.583333,1174.28,71.233333,57456.893333,57044.096667,3.0,79.2,1174.28,4.0
958,140.0,28.11,0.0,0.0,962.01,1177.43,446.673333,560.41,177.826667,5.0,48.52,305.74,14.0
959,241.666667,150.013333,0.0,0.0,5069.263333,3851.076667,446.53,66146.89,64996.386667,4.0,43.38,149.905,29.0
960,465.833333,30.4625,24.15,0.0,1162.26,1011.56,0.0,2200.68,2596.933333,1.0,64.8,0.0,24.0
961,0.0,0.0,0.0,0.0,765.29,637.7,70.236667,20591.743333,20308.503333,1.0,79.96,637.7,4.0
962,0.0,0.0,0.0,0.0,2859.5,2072.973333,86.276667,21625.316667,48527.08,3.0,87.16,1265.493333,6.0
963,0.0,6.92,93.483333,0.0,1015.876667,1009.43,626.726667,21073.23,21895.483333,2.0,68.81,1009.43,14.0
964,870.0,0.0,0.0,0.0,1047.993333,1050.836667,39.893333,1204.906667,1889.173333,1.0,38.38,0.0,5.0
965,359.090909,81.69,0.0,0.0,1405.38,796.966667,193.946667,5220.083333,33718.146667,2.0,66.75,0.0,13.0
966,233.333333,0.0,110.512,0.0,1194.013333,651.456667,22.57,10537.146667,11710.763333,1.0,66.28,209.903333,15.0
967,486.363636,44.285714,22.5,0.0,824.216667,544.916667,206.433333,106.823333,2406.49,2.0,43.5,0.0,18.0
968,0.0,0.0,0.0,0.0,605.93,596.5,677.163333,29.493333,86.143333,1.0,61.16,0.0,5.0
969,0.0,0.0,0.0,0.0,1502.986667,1234.19,65.6,48022.856667,80146.243333,3.0,81.2,0.0,6.0
970,0.0,0.0,0.0,0.0,501.666667,517.136667,133.456667,1358.26,1151.753333,1.0,32.03,0.0,3.0
971,0.0,0.0,0.0,0.0,2480.746667,2533.67,1035.55,1393.34,376.883333,4.0,68.23,1891.203333,13.0
972,50.0,10.944,0.0,0.0,3351.12,3074.463333,1712.073333,-998.043333,1555.01,5.0,55.67,112618.11,52.0
973,0.0,0.0,0.0,0.0,644.3,641.92,48.756667,25.65,41.486667,1.0,51.09,0.0,2.0
974,0.0,0.0,0.0,0.0,390.8,391.12,166.266667,11.916667,96.583333,2.0,22.97,0.0,3.0
975,0.0,0.0,0.0,0.0,1476.803333,1641.883333,161.78,4867.043333,5260.323333,2.0,67.74,0.0,6.0
976,832.5,89.72,0.0,0.0,2675.56,1864.803333,896.79,1737.3,4157.206667,1.0,48.26,658.616667,24.0
977,855.833333,4.25,17.05,0.0,2027.743333,1349.663333,372.245,0.326667,121.873333,3.0,35.27,660.4,28.0
978,0.0,0.0,0.0,0.0,873.666667,872.693333,0.0,2.276667,115.763333,1.0,42.86,0.0,2.0
979,0.0,0.0,0.0,0.0,705.0,1100.726667,0.0,6554.466667,6547.536667,1.0,40.58,0.0,6.0
980,620.0,0.0,0.0,0.0,648.82,651.29,0.0,-9.53,165.316667,1.0,34.95,41482.57,9.0
981,60.0,60.465,53.065,0.0,3836.506667,2641.34,234.206667,4020.676667,23853.116667,3.0,65.32,2435.226667,26.0
982,327.777778,0.0,0.0,0.0,1012.76,1091.516667,418.513333,11390.466667,21356.516667,4.0,75.77,1034.466667,16.0
983,0.0,0.0,0.0,0.0,388.096667,640.966667,1038.626667,30767.003333,98664.36,1.0,88.85,637.7,6.0
984,516.0,40.0,16.0,0.0,2120.646667,2187.553333,290.303333,169.846667,346.99,3.0,57.62,0.0,25.0
985,0.0,0.0,0.0,0.0,2949.076667,609.156667,107.21,8305.063333,8547.743333,1.0,89.79,1096.49,5.0
986,76.666667,27.196667,0.0,0.0,1457.16,1426.93,474.233333,15292.716667,14631.943333,2.0,69.37,957.536667,19.0
987,0.0,0.0,0.0,0.0,528.333333,529.633333,0.0,17.41,17.736667,1.0,44.88,0.0,2.0
988,425.555556,13.266667,136.5,0.0,644.25,583.603333,164.823333,140.106667,354.94,2.0,60.15,22581.523333,13.0
989,373.333333,67.416667,23.8,0.0,1152.23,943.446667,409.59,107.25,191.66,3.0,58.02,1541.023333,21.0
990,0.0,0.0,0.0,0.0,2569.303333,2350.603333,927.17,584.27,582.456667,1.0,48.89,0.0,9.0
991,658.0,77.053333,0.0,0.0,3573.046667,6512.203333,243.656667,139805.8,184427.92,3.0,49.84,0.0,13.0
992,328.888889,178.333,78.7,0.0,4324.806667,3667.056667,512.726667,16913.226667,17359.666667,4.0,43.38,87300.983333,38.0
993,411.666667,50.0,0.0,0.0,1172.4,1118.653333,133.716667,-46.69,75.2,6.0,26.66,155.04,20.0
994,0.0,0.0,0.0,0.0,246.91,244.856667,0.0,1.29,2.916667,1.0,37.8,0.0,4.0
995,63.333333,0.0,46.333333,0.0,450.493333,445.666667,408.185,27.043333,113.386667,1.0,36.94,0.0,4.0
996,0.0,0.0,0.0,0.0,1482.583333,1125.206667,205.9,1014.906667,1095.263333,4.0,53.12,306.59,15.0
997,1174.166667,25.0,0.0,0.0,1748.256667,1659.296667,431.95,-180.25,111.226667,2.0,44.36,4029.78,19.0
998,285.0,0.0,0.0,0.0,1105.0,1450.58,0.0,102893.25,102623.953333,1.0,54.33,1450.58,1.0
999,115.833333,0.0,0.0,0.0,1224.103333,2297.21,104.303333,33567.4,34583.47,2.0,36.31,173222.143333,9.0
